season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2021/2022,3802696,Idrissa Gana Gueye,Paris Saint-Germain,4,0.53,0.133,16.0,380.0,0.126
2021/2022,3802643,Matz Sels,Strasbourg,5,0.778,0.13,10.0,558.0,0.126
2022,3857268,Leander Dendoncker,Belgium,3,0.386,0.129,19.0,276.0,0.126
2021/2022,3802983,Marcos Aoás Corrêa,Paris Saint-Germain,2,0.266,0.133,4.0,190.0,0.126
2022,3857266,Aurélien Djani Tchouaméni,France,6,0.776,0.129,22.0,552.0,0.126
2021/2022,3802983,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,2,0.266,0.133,7.0,190.0,0.126
2022,3857296,Andrej Kramarić,Croatia,2,0.261,0.087,10.0,186.0,0.126
2021/2022,3817878,Antonio Perošević,East Bengal,1,0.11,0.11,2.0,79.0,0.125
2021/2022,3802793,Eric Junior Dina Ebimbe,Paris Saint-Germain,3,0.254,0.085,8.0,183.0,0.125
2021/2022,3817875,Seriton Fernandes,Goa,4,0.449,0.112,15.0,324.0,0.125
2022,3857299,Iñaki Williams Arthuer,Ghana,2,0.275,0.138,4.0,198.0,0.125
2021/2022,3817882,Slavko Damjanović,Chennaiyin,2,0.245,0.122,4.0,176.0,0.125
2021/2022,3817880,Héctor Rodas Ramírez,Odisha,1,0.129,0.129,2.0,93.0,0.125
2021/2022,3802983,Achraf Hakimi Mouh,Paris Saint-Germain,2,0.266,0.133,4.0,192.0,0.125
2021/2022,3817893,Deshorn Brown,NorthEast United,4,0.634,0.127,7.0,455.0,0.125
2021/2022,3817884,José Luis Espinosa Arroyo,ATK Mohun Bagan,6,0.801,0.134,12.0,576.0,0.125
2021/2022,3813308,Moirangthem Thoiba Singh,Odisha,2,0.25,0.063,4.0,180.0,0.125
2021/2022,3817860,Souvik Chakrabarti,Hyderabad,2,0.117,0.058,6.0,84.0,0.125
2021/2022,3817863,Rohit Danu,Hyderabad,1,0.083,0.083,4.0,60.0,0.125
2021/2022,3813299,Muhammad Ashique Kuruniyan,Bengaluru,1,0.107,0.107,3.0,77.0,0.125
2022,3869254,Diogo Meireles Costa,Portugal,5,0.638,0.128,10.0,460.0,0.125
2021/2022,3813305,Adrián Nicolás Luna Retamar,Kerala Blasters,1,0.121,0.121,2.0,87.0,0.125
2021/2022,3813297,Alan Henrique Costa,Bengaluru,5,0.654,0.131,12.0,475.0,0.124
2021/2022,3813289,Yroundu Musavu-King,Bengaluru,4,0.308,0.077,16.0,224.0,0.124
2021/2022,3813272,Hitesh Sharma,Hyderabad,4,0.585,0.097,14.0,426.0,0.124
2022,3869220,Hakim Ziyech,Morocco,3,0.501,0.167,6.0,363.0,0.124
2021/2022,3817890,Airam López Cabrera,Goa,7,0.979,0.122,13.0,712.0,0.124
2021/2022,3813264,João Victor de Albuquerque Bruno,Hyderabad,3,0.301,0.1,17.0,219.0,0.124
2022,3857295,Takuma Asano,Japan,1,0.13,0.065,4.0,94.0,0.124
2021/2022,3817866,Mandar Rao Desai,Mumbai City,1,0.059,0.059,2.0,43.0,0.124
2022,3857261,John Stones,England,4,0.507,0.127,16.0,368.0,0.124
2021/2022,3802699,Presnel Kimpembe,Paris Saint-Germain,6,0.756,0.126,19.0,552.0,0.123
2021/2022,3817895,Anisa Anwar Ali,Goa,7,0.89,0.127,17.0,651.0,0.123
2022,3857262,Diogo Meireles Costa,Portugal,4,0.469,0.117,5.0,344.0,0.123
2021/2022,3813310,Amir Derviševič,East Bengal,1,0.03,0.03,4.0,22.0,0.123
2021/2022,3817887,Vinit Rai Chamling,Mumbai City,1,0.074,0.074,2.0,54.0,0.123
2021/2022,3817850,Narender Gahlot,Jamshedpur,1,0.018,0.018,5.0,13.0,0.123
2021/2022,3817877,Udanta Kumam Singh,Bengaluru,2,0.262,0.131,3.0,192.0,0.123
2022,3857299,Mohamed Salisu,Ghana,3,0.535,0.134,16.0,392.0,0.123
2022,3857258,Raphael Dias Belloli,Brazil,6,1.045,0.116,33.0,765.0,0.123
2021/2022,3817887,Diego Maurício Machado de Brito,Mumbai City,1,0.048,0.048,1.0,35.0,0.123
2022,3857297,Matty Cash,Poland,2,0.263,0.132,4.0,192.0,0.123
2021/2022,3802904,Gideon Mensah,Bordeaux,2,0.066,0.033,7.0,48.0,0.123
2021/2022,3802907,Mehmet Zeki Çelik,Lille,3,0.356,0.119,6.0,261.0,0.123
2021/2022,3802752,Neymar da Silva Santos Junior,Paris Saint-Germain,4,0.474,0.118,14.0,348.0,0.123
2021/2022,3813303,Makan Winkle Chote,Goa,2,0.065,0.032,4.0,48.0,0.122
2022,3857263,Daniel Carvajal Ramos,Spain,4,0.511,0.128,18.0,376.0,0.122
2021/2022,3813296,Albino Gomes,Kerala Blasters,2,0.233,0.116,5.0,172.0,0.122
2022,3857263,Rodrigo Hernández Cascante,Spain,4,0.511,0.128,22.0,376.0,0.122
2022,3869486,Jawad El Yamiq,Morocco,2,0.261,0.13,4.0,192.0,0.122
2022,3857299,Thomas Teye Partey,Ghana,3,0.535,0.134,18.0,396.0,0.122
2022,3869253,Danilo Luiz da Silva,Brazil,6,0.772,0.096,34.0,568.0,0.122
2022,3869151,Alejandro Darío Gómez,Argentina,1,0.067,0.067,1.0,49.0,0.122
2021/2022,3817897,Álvaro Vázquez García,Kerala Blasters,2,0.234,0.117,8.0,172.0,0.122
2022,3869519,Nicolás Hernán Otamendi,Argentina,4,0.51,0.127,12.0,376.0,0.122
2021/2022,3817865,Hernán Daniel Santana Trujillo,NorthEast United,5,0.758,0.126,7.0,558.0,0.122
2021/2022,3817849,Cleiton Augusto Oliveira Silva,Bengaluru,6,1.088,0.121,23.0,810.0,0.121
2022,3857285,Matthijs de Ligt,Netherlands,4,0.66,0.132,11.0,490.0,0.121
2021/2022,3817874,Princeton Rebello,Goa,2,0.216,0.108,4.0,160.0,0.121
2022,3869486,Yassine Bounou,Morocco,2,0.261,0.13,5.0,194.0,0.121
2021/2022,3817896,Jonathas Cristian de Jesus,Odisha,2,0.251,0.125,9.0,186.0,0.121
2022,3857256,Vanja Milinković Savić,Serbia,4,0.667,0.133,11.0,495.0,0.121
2021/2022,3813308,Aibanbha Kupar Dohling,Goa,2,0.253,0.127,8.0,188.0,0.121
2022,3869254,William Silva de Carvalho,Portugal,4,0.478,0.119,11.0,356.0,0.121
2021/2022,3813290,Patrick Flottmann,NorthEast United,5,0.979,0.122,10.0,728.0,0.121
2021/2022,3817900,Daniel Chima Chukwu,Jamshedpur,4,0.333,0.083,9.0,248.0,0.121
2021/2022,3813297,Suresh Singh Wangjam,Bengaluru,5,0.639,0.128,10.0,475.0,0.121
2021/2022,3817899,Laldinliana Renthlei,Jamshedpur,2,0.23,0.115,3.0,172.0,0.121
2021/2022,3813308,Eduardo Bedia Peláez,Goa,2,0.253,0.127,23.0,190.0,0.12
2022,3857285,Denzel Dumfries,Netherlands,4,0.641,0.128,12.0,480.0,0.12
2021/2022,3817848,Seriton Fernandes,Goa,2,0.344,0.115,7.0,258.0,0.12
2022,3857299,Salis Abdul Samed,Ghana,3,0.535,0.134,17.0,400.0,0.12
2021/2022,3802809,Jonas Martin,Rennes,4,0.492,0.098,16.0,370.0,0.12
2022,3857271,Mehdi Torabi,Iran,2,0.136,0.045,7.0,102.0,0.12
2021/2022,3813266,Iván Garrido González,Goa,3,0.503,0.126,18.0,376.0,0.12
2021/2022,3813264,Aniket Anil Jadhav,Hyderabad,4,0.356,0.089,8.0,268.0,0.12
2021/2022,3817857,Ritwik Kumar Das,Jamshedpur,2,0.221,0.111,5.0,166.0,0.12
2021/2022,3817877,Hernán Daniel Santana Trujillo,NorthEast United,1,0.126,0.126,1.0,94.0,0.12
2021/2022,3817872,Bruno Edgar Silva Almeida,Bengaluru,3,0.507,0.127,15.0,380.0,0.12
2021/2022,3817886,Adrián Nicolás Luna Retamar,Kerala Blasters,4,0.501,0.125,7.0,376.0,0.12
2021/2022,3813279,Łukasz Gikiewicz,Chennaiyin,2,0.051,0.025,2.0,38.0,0.12
2021/2022,3802809,Presnel Kimpembe,Paris Saint-Germain,4,0.503,0.126,9.0,376.0,0.12
2022,3857280,Gabriel Teodoro Martinelli Silva,Brazil,5,0.658,0.132,10.0,495.0,0.12
2021/2022,3817853,Devendra Dhaku Murgaokar,Goa,1,0.043,0.043,2.0,32.0,0.12
2021/2022,3813295,Aniket Anil Jadhav,Hyderabad,2,0.214,0.107,4.0,162.0,0.119
2022,3857273,Ethan Ampadu,Wales,4,0.401,0.1,12.0,304.0,0.119
2021/2022,3813270,Nongdamba Singh Naorem,Goa,2,0.121,0.061,5.0,92.0,0.119
2022,3869253,Gleison Bremer Silva Nascimento,Brazil,1,0.028,0.028,3.0,21.0,0.119
2021/2022,3813315,Rehnesh Thumbirumbu Paramba,Jamshedpur,1,0.119,0.119,1.0,90.0,0.119
2022,3857264,Rodrigo Javier De Paul,Argentina,12,1.757,0.125,134.0,1330.0,0.119
2021/2022,3813317,Jonathas Cristian de Jesus,Odisha,3,0.195,0.065,7.0,147.0,0.119
2021/2022,3813280,Ariel Borysiuk,Chennaiyin,6,1.252,0.125,24.0,950.0,0.119
2021/2022,3813276,Gurjinder Kumar,NorthEast United,4,0.501,0.125,11.0,380.0,0.119
2021/2022,3813278,Harmanjot Singh Khabra,Kerala Blasters,5,0.831,0.119,15.0,630.0,0.119
2021/2022,3813314,Subhasish Bose,ATK Mohun Bagan,2,0.25,0.125,6.0,190.0,0.119
2021/2022,3817856,Prabir Das,ATK Mohun Bagan,3,0.123,0.041,11.0,93.0,0.119
2022,3857279,Dayotchanculle Upamecano,France,11,1.867,0.124,109.0,1410.0,0.119
2022,3869684,Achraf Hakimi Mouh,Morocco,2,0.247,0.123,3.0,186.0,0.119
2022,3869685,Eduardo Camavinga,France,1,0.102,0.102,5.0,77.0,0.119
2021/2022,3817890,Aibanbha Kupar Dohling,Goa,6,0.83,0.119,15.0,630.0,0.119
2021/2022,3802818,Achraf Hakimi Mouh,Paris Saint-Germain,7,0.834,0.119,24.0,637.0,0.118
2021/2022,3813290,Sahil Tavora,Hyderabad,1,0.038,0.038,1.0,29.0,0.118
2021/2022,3802685,Achraf Hakimi Mouh,Paris Saint-Germain,4,0.725,0.121,12.0,552.0,0.118
2021/2022,3817872,Alan Henrique Costa,Bengaluru,4,0.604,0.121,11.0,460.0,0.118
2021/2022,3813279,Jerry Lalrinzuala,Chennaiyin,5,0.591,0.118,10.0,450.0,0.118
2021/2022,3817849,Rahul Bheke,Mumbai City,1,0.121,0.121,2.0,92.0,0.118
2022,3857256,Strahinja Pavlović,Serbia,5,0.777,0.13,22.0,594.0,0.118
2021/2022,3817875,Airam López Cabrera,Goa,1,0.355,0.118,12.0,270.0,0.118
2021/2022,3813304,Hitesh Sharma,Hyderabad,4,0.335,0.084,7.0,256.0,0.118
2022,3869117,Virgil van Dijk,Netherlands,2,0.235,0.118,14.0,180.0,0.118
2021/2022,3802904,Javairô Dilrosun,Bordeaux,1,0.013,0.013,4.0,10.0,0.118
2021/2022,3802809,Marcos Aoás Corrêa,Paris Saint-Germain,4,0.5,0.125,7.0,380.0,0.118
2021/2022,3817894,Lalhrezuala Sailung,Odisha,1,0.062,0.062,3.0,47.0,0.118
2021/2022,3813280,Hira Mondal,East Bengal,3,0.35,0.117,5.0,267.0,0.118
2022,3857279,Benjamin Pavard,France,10,1.62,0.116,77.0,1232.0,0.118
2021/2022,3813270,Rahul Bheke,Mumbai City,1,0.121,0.121,2.0,92.0,0.118
2021/2022,3817852,Serigne Mourtada Fall,Mumbai City,4,0.503,0.126,6.0,384.0,0.118
2022,3857284,Maya Yoshida,Japan,7,1.123,0.125,21.0,855.0,0.118
2022,3857278,Tyler Adams,United States,6,0.896,0.128,19.0,686.0,0.118
2021/2022,3813315,Iván Garrido González,Goa,2,0.16,0.08,8.0,122.0,0.118
2021/2022,3802793,Kasper Dolberg,OGC Nice,1,0.114,0.114,1.0,87.0,0.118
2022,3857272,Jude Bellingham,England,3,0.264,0.088,9.0,201.0,0.118
2022,3869118,Jordan Pickford,England,4,0.477,0.119,6.0,368.0,0.117
2022,3869151,Jackson Irvine,Australia,2,0.248,0.124,3.0,190.0,0.117
2021/2022,3813306,Pragyan Sundar Gogoi,NorthEast United,2,0.055,0.027,10.0,42.0,0.117
2022,3869253,Gabriel Teodoro Martinelli Silva,Brazil,1,0.027,0.027,1.0,21.0,0.117
2021/2022,3817900,Edwin Sydney Vanspaul,Chennaiyin,6,0.535,0.076,21.0,413.0,0.117
2021/2022,3813288,Jitendra Singh,Jamshedpur,3,0.351,0.117,4.0,270.0,0.117
2021/2022,3817864,Lallianzuala Chhangte,Mumbai City,2,0.086,0.043,6.0,66.0,0.117
2022,3857292,Leroy Sané,Germany,8,1.327,0.121,26.0,1023.0,0.117
2022,3857254,Rasmus Nissen Kristensen,Denmark,3,0.37,0.123,6.0,285.0,0.117
2021/2022,3817864,Cássio Gabriel Vilela Ferreira,Mumbai City,3,0.36,0.12,12.0,276.0,0.117
2022,3857299,Woo-Young Jung,South Korea,3,0.507,0.101,23.0,390.0,0.117
2021/2022,3817877,Suhair Vadakkepeedika,NorthEast United,2,0.242,0.121,3.0,186.0,0.117
2021/2022,3817872,Francisco Javier Hernández González,Odisha,2,0.245,0.123,7.0,188.0,0.117
2022,3857291,Aymeric Laporte,Spain,12,1.469,0.122,54.0,1128.0,0.117
2021/2022,3802685,Yannick Cahuzac,Lens,1,0.014,0.014,2.0,11.0,0.117
2022,3857291,Unai Simón Mendibil,Spain,4,0.473,0.118,14.0,364.0,0.117
2021/2022,3802795,Presnel Kimpembe,Paris Saint-Germain,5,0.619,0.124,18.0,475.0,0.117
2022,3857280,Éder Gabriel Militão,Brazil,8,1.145,0.127,32.0,882.0,0.117
2021/2022,3813264,Akash Mishra,Hyderabad,6,0.719,0.12,10.0,552.0,0.117
2021/2022,3817870,Ayush Adhikari,Kerala Blasters,1,0.077,0.077,1.0,59.0,0.117
2021/2022,3813267,Alberto Noguera Ripoll,Goa,5,0.853,0.122,25.0,658.0,0.117
2022,3869519,Lionel Andrés Messi Cuccittini,Argentina,5,0.573,0.115,10.0,445.0,0.116
2021/2022,3817895,Eduardo Bedia Peláez,Goa,9,1.044,0.116,28.0,810.0,0.116
2022,3857301,Nampalys Mendy,Senegal,4,0.386,0.097,19.0,300.0,0.116
2022,3857266,Rasmus Nissen Kristensen,Denmark,4,0.469,0.117,10.0,364.0,0.116
2021/2022,3813303,Sanson Pereira,Goa,3,0.089,0.03,8.0,69.0,0.116
2022,3869420,Éder Gabriel Militão,Brazil,7,0.949,0.136,21.0,735.0,0.116
2021/2022,3817899,Jonathas Cristian de Jesus,Odisha,1,0.089,0.089,2.0,69.0,0.116
2021/2022,3813289,Bruno Edgar Silva Almeida,Bengaluru,3,0.251,0.084,15.0,195.0,0.116
2022,3857275,Mattéo Guendouzi Olié,France,1,0.088,0.088,1.0,68.0,0.116
2021/2022,3802902,Arkadiusz Milik,Marseille,2,0.398,0.1,5.0,308.0,0.116
2021/2022,3802752,Marcos Aoás Corrêa,Paris Saint-Germain,4,0.468,0.117,7.0,364.0,0.116
2021/2022,3817898,Raynier Fernandes,Mumbai City,1,0.016,0.016,1.0,12.0,0.116
2022,3869117,Nathan Aké,Netherlands,2,0.235,0.118,6.0,182.0,0.116
2021/2022,3817849,Danish Farooq Bhat,Bengaluru,4,0.72,0.12,14.0,558.0,0.116
2021/2022,3817869,Souvik Chakrabarti,Hyderabad,2,0.165,0.082,4.0,128.0,0.116
2021/2022,3817849,Naorem Roshan Singh,Bengaluru,7,1.044,0.104,14.0,810.0,0.116
2021/2022,3817892,Ashutosh Mehta,ATK Mohun Bagan,6,0.37,0.062,13.0,288.0,0.116
2021/2022,3817891,Sourav Das,East Bengal,4,0.49,0.123,6.0,380.0,0.116
2021/2022,3817875,Eduardo Bedia Peláez,Goa,5,0.84,0.12,34.0,658.0,0.115
2022,3857280,Daniel Alves da Silva,Brazil,9,1.138,0.126,22.0,891.0,0.115
2021/2022,3813305,Lalthathanga Khawlhring,Kerala Blasters,1,0.121,0.121,3.0,94.0,0.115
2021/2022,3802809,Martin Terrier,Rennes,3,0.288,0.096,7.0,225.0,0.115
2021/2022,3813297,Muhammad Ashique Kuruniyan,Bengaluru,6,0.72,0.12,9.0,564.0,0.115
2021/2022,3813315,Greg Stewart,Jamshedpur,1,0.1,0.1,1.0,78.0,0.115
2022,3869254,Edimilson Fernandes,Switzerland,2,0.351,0.117,8.0,276.0,0.115
2022,3869253,Kang-In Lee,South Korea,1,0.023,0.023,1.0,18.0,0.115
2021/2022,3817861,Gurpreet Singh Sandhu,Bengaluru,1,0.119,0.119,2.0,93.0,0.115
2021/2022,3813267,Hira Mondal,East Bengal,3,0.353,0.118,3.0,276.0,0.115
2021/2022,3802709,Timothée Kolodziejczak,Saint-Étienne,3,0.582,0.116,11.0,455.0,0.115
2022,3857257,Jackson Irvine,Australia,1,0.114,0.114,2.0,89.0,0.115
2021/2022,3813269,Pronay Halder,Jamshedpur,1,0.117,0.059,4.0,92.0,0.115
2021/2022,3813304,João Victor de Albuquerque Bruno,Hyderabad,3,0.363,0.121,9.0,285.0,0.115
2022,3857301,Meshaal Aissa Barsham,Qatar,2,0.235,0.118,4.0,184.0,0.115
2021/2022,3813308,Seriton Fernandes,Goa,1,0.119,0.119,8.0,93.0,0.115
2021/2022,3813269,Francisco Javier Hernández González,Odisha,4,0.255,0.064,9.0,200.0,0.115
2021/2022,3813305,Konsham Chinglensana Singh,Hyderabad,4,0.448,0.112,8.0,352.0,0.115
2022,3869420,Antony Matheus dos Santos,Brazil,3,0.25,0.083,9.0,195.0,0.115
2021/2022,3813279,Germanpreet Singh,Chennaiyin,4,0.48,0.096,24.0,375.0,0.115
2021/2022,3802709,Gianluigi Donnarumma,Paris Saint-Germain,3,0.464,0.116,5.0,364.0,0.115
2021/2022,3813316,Hernán Daniel Santana Trujillo,NorthEast United,2,0.364,0.121,4.0,285.0,0.115
2021/2022,3813296,Deshorn Brown,NorthEast United,1,0.174,0.087,2.0,136.0,0.115
2021/2022,3817875,Princeton Rebello,Goa,2,0.362,0.09,12.0,284.0,0.115
2022,3857268,Amadou Onana,Belgium,1,0.061,0.061,2.0,48.0,0.114
2021/2022,3817872,Udanta Kumam Singh,Bengaluru,4,0.6,0.12,15.0,475.0,0.114
2021/2022,3827335,Alexandre Monteiro de Lima,Jamshedpur,1,0.025,0.025,1.0,20.0,0.114
2021/2022,3802984,Andrei Girotto,Nantes,3,0.345,0.115,10.0,273.0,0.114
2022,3857279,Ibrahima Konaté,France,11,1.789,0.119,88.0,1410.0,0.114
2021/2022,3813307,Udanta Kumam Singh,Bengaluru,2,0.353,0.118,5.0,279.0,0.114
2022,3857287,Gue-Sung Cho,South Korea,3,0.08,0.027,5.0,63.0,0.114
2022,3857264,Nahuel Molina Lucero,Argentina,8,1.081,0.12,44.0,855.0,0.114
2021/2022,3802690,Marcos Aoás Corrêa,Paris Saint-Germain,12,1.393,0.116,46.0,1104.0,0.114
2021/2022,3817877,Alan Henrique Costa,Bengaluru,7,0.869,0.124,21.0,686.0,0.114
2021/2022,3813270,Princeton Rebello,Goa,2,0.043,0.021,8.0,34.0,0.114
2022,3857262,Vitor Machado Ferreira,Portugal,7,0.822,0.103,32.0,648.0,0.114
2022,3857284,Wataru Endo,Japan,5,0.729,0.121,11.0,582.0,0.113
2021/2022,3813265,Lalrinliana Hnamte,East Bengal,1,0.106,0.106,2.0,84.0,0.113
2022,3869117,Jurriën David Norman Timber,Netherlands,2,0.235,0.118,9.0,188.0,0.113
2021/2022,3817850,Greg Stewart,Jamshedpur,5,0.582,0.116,16.0,465.0,0.113
2022,3857301,Abdelkarim Hassan Al Haj Fadlalla,Qatar,3,0.354,0.118,7.0,282.0,0.113
2021/2022,3817852,Mandar Rao Desai,Mumbai City,5,0.6,0.12,12.0,480.0,0.113
2022,3857301,Boualem Khoukhi,Qatar,4,0.476,0.119,10.0,380.0,0.113
2021/2022,3813282,Cássio Gabriel Vilela Ferreira,Mumbai City,4,0.474,0.119,10.0,376.0,0.113
2022,3857267,Abdou Diallo,Senegal,3,0.452,0.113,8.0,360.0,0.113
2021/2022,3817855,Sandesh Jhingan,ATK Mohun Bagan,5,0.594,0.119,9.0,475.0,0.113
2022,3857274,Steven Bergwijn,Netherlands,1,0.059,0.059,1.0,47.0,0.113
2021/2022,3802930,Neymar da Silva Santos Junior,Paris Saint-Germain,8,0.93,0.116,28.0,744.0,0.113
2021/2022,3813298,Boris Singh Thangjam,Jamshedpur,2,0.116,0.058,6.0,92.0,0.113
2022,3857264,Nicolás Hernán Otamendi,Argentina,10,1.311,0.119,71.0,1045.0,0.113
2021/2022,3817869,Bruno Edgar Silva Almeida,Bengaluru,3,0.291,0.097,10.0,231.0,0.113
2021/2022,3802709,Denis Bouanga,Saint-Étienne,2,0.358,0.089,20.0,284.0,0.113
2021/2022,3813298,Komal Thatal,Jamshedpur,4,0.355,0.059,9.0,282.0,0.113
2022,3869219,Ritsu Doan,Japan,5,0.738,0.105,26.0,595.0,0.112
2021/2022,3817877,Banana Yaya,Bengaluru,7,0.672,0.096,29.0,539.0,0.112
2021/2022,3802676,Nuno Mendes,Paris Saint-Germain,6,0.681,0.114,13.0,546.0,0.112
2021/2022,3817883,Suresh Singh Wangjam,Bengaluru,1,0.056,0.056,2.0,45.0,0.112
2021/2022,3813289,Hendry Antonay,Odisha,1,0.1,0.1,1.0,80.0,0.112
2022,3869253,Éder Gabriel Militão,Brazil,3,0.381,0.076,21.0,305.0,0.112
2021/2022,3813265,Wahengbam Angousana Luwang,East Bengal,1,0.106,0.106,2.0,85.0,0.112
2022,3857268,David Junior Hoilett,Canada,3,0.212,0.071,6.0,171.0,0.112
2021/2022,3817888,Subhasish Bose,ATK Mohun Bagan,11,1.44,0.12,35.0,1152.0,0.112
2021/2022,3817897,Marko Lešković,Kerala Blasters,2,0.224,0.112,4.0,180.0,0.112
2022,3857255,Jordi Alba Ramos,Spain,4,0.209,0.035,51.0,168.0,0.112
2021/2022,3802699,Danilo Luís Hélio Pereira,Paris Saint-Germain,6,0.697,0.116,24.0,558.0,0.112
2022,3857299,Sang-Ho Na,South Korea,3,0.202,0.067,6.0,162.0,0.112
2022,3869685,Kingsley Coman,France,4,0.249,0.062,10.0,200.0,0.112
2022,3857287,Jun-Ho Son,South Korea,3,0.082,0.027,7.0,66.0,0.112
2021/2022,3817888,Pritam Kotal,ATK Mohun Bagan,9,1.316,0.12,18.0,1056.0,0.112
2022,3869117,Memphis Depay,Netherlands,3,0.409,0.102,9.0,328.0,0.112
2021/2022,3802839,Quentin Merlin,Nantes,5,0.553,0.111,13.0,445.0,0.112
2021/2022,3827336,Subhasish Bose,ATK Mohun Bagan,8,1.181,0.118,26.0,950.0,0.112
2021/2022,3817878,Marcelo Ribeiro dos Santos,East Bengal,1,0.039,0.039,3.0,31.0,0.112
2021/2022,3817890,Princeton Rebello,Goa,9,1.077,0.108,27.0,870.0,0.111
2021/2022,3817852,Bipin Singh Thounajam,Mumbai City,1,0.076,0.076,2.0,62.0,0.111
2021/2022,3813266,Eduardo Bedia Peláez,Goa,7,0.92,0.115,31.0,744.0,0.111
2021/2022,3813270,Ygor de Oliveira Ferreira,Mumbai City,1,0.023,0.023,4.0,19.0,0.111
2021/2022,3802983,Danilo Luís Hélio Pereira,Paris Saint-Germain,3,0.325,0.108,4.0,264.0,0.111
2021/2022,3817869,Juan Antonio González Fernández,Hyderabad,1,0.107,0.107,1.0,87.0,0.111
2021/2022,3813302,Eli Sabia Filho,Jamshedpur,7,0.786,0.112,20.0,637.0,0.111
2021/2022,3813266,Saviour Gama,Goa,4,0.394,0.098,8.0,320.0,0.111
2022,3869151,Keanu Baccus,Australia,1,0.068,0.068,2.0,55.0,0.111
2021/2022,3817856,Daniel Chima Chukwu,Jamshedpur,1,0.165,0.083,2.0,134.0,0.111
2021/2022,3802839,Pedro Chirivella Burgos,Nantes,3,0.345,0.115,6.0,279.0,0.111
2022,3869552,Ousmane Dembélé,France,1,0.193,0.096,4.0,156.0,0.111
2021/2022,3813266,Naveen Kumar,Goa,2,0.341,0.114,5.0,276.0,0.111
2022,3857257,Harry Souttar,Australia,1,0.114,0.114,2.0,92.0,0.111
2021/2022,3817856,Laldinliana Renthlei,Jamshedpur,1,0.054,0.054,1.0,44.0,0.111
2021/2022,3817875,Peter Hartley,Jamshedpur,2,0.228,0.114,2.0,184.0,0.111
2021/2022,3813276,Bikash Jairu,East Bengal,1,0.058,0.058,2.0,47.0,0.111
2021/2022,3802907,Gianluigi Donnarumma,Paris Saint-Germain,1,0.107,0.107,1.0,87.0,0.111
2021/2022,3817855,Pritam Kotal,ATK Mohun Bagan,5,0.627,0.104,14.0,510.0,0.111
2021/2022,3817869,Suresh Singh Wangjam,Bengaluru,2,0.233,0.116,6.0,188.0,0.111
2021/2022,3817872,Redeem Tlang,Odisha,1,0.01,0.01,3.0,8.0,0.111
2021/2022,3813311,Peter Hartley,Jamshedpur,5,0.694,0.116,12.0,564.0,0.111
2021/2022,3813296,Enes Sipović,Kerala Blasters,3,0.342,0.114,4.0,276.0,0.111
2021/2022,3817882,Raju Eknath Gaikwad,East Bengal,1,0.009,0.009,2.0,7.0,0.111
2021/2022,3813271,Ayush Adhikari,Kerala Blasters,1,0.023,0.023,1.0,19.0,0.111
2021/2022,3802984,Leandro Daniel Paredes,Paris Saint-Germain,6,1.059,0.106,44.0,870.0,0.11
2021/2022,3802984,Juan Bernat Velasco,Paris Saint-Germain,4,0.682,0.114,19.0,558.0,0.11
2022,3869354,Kylian Mbappé Lottin,France,2,0.236,0.118,12.0,194.0,0.11
2021/2022,3802795,Leandro Daniel Paredes,Paris Saint-Germain,6,0.602,0.1,21.0,492.0,0.11
2022,3869354,Antoine Griezmann,France,5,0.598,0.12,8.0,490.0,0.11
2021/2022,3802683,Marco Verratti,Paris Saint-Germain,3,0.448,0.112,19.0,368.0,0.11
2021/2022,3813296,Jessel Carneiro,Kerala Blasters,3,0.342,0.114,18.0,279.0,0.11
2022,3857262,João Pedro Cavaco Cancelo,Portugal,5,0.697,0.116,23.0,570.0,0.11
2021/2022,3817862,Cássio Gabriel Vilela Ferreira,Mumbai City,6,0.673,0.096,26.0,553.0,0.11
2022,3857256,Dušan Tadić,Serbia,2,0.185,0.093,8.0,152.0,0.11
2021/2022,3803000,Kylian Mbappé Lottin,Paris Saint-Germain,2,0.215,0.108,8.0,176.0,0.11
2021/2022,3817876,Hernán Daniel Santana Trujillo,NorthEast United,7,1.054,0.117,19.0,864.0,0.11
2021/2022,3802676,Neymar da Silva Santos Junior,Paris Saint-Germain,5,0.552,0.11,25.0,450.0,0.11
2021/2022,3802818,Idrissa Gana Gueye,Paris Saint-Germain,8,0.899,0.112,25.0,736.0,0.11
2022,3857300,Nawaf Shaker Al Abid,Saudi Arabia,2,0.153,0.051,6.0,126.0,0.11
2021/2022,3802690,Achraf Hakimi Mouh,Paris Saint-Germain,10,1.119,0.112,26.0,920.0,0.11
2022,3857297,Mohammed Al Burayk,Saudi Arabia,2,0.156,0.078,9.0,128.0,0.109
2022,3857300,Enzo Fernandez,Argentina,3,0.157,0.052,7.0,129.0,0.109
2021/2022,3802709,Aimen Moueffek,Saint-Étienne,1,0.03,0.03,3.0,25.0,0.109
2022,3869685,Marcos Javier Acuña,Argentina,4,0.357,0.071,8.0,295.0,0.109
2022,3857280,Devis Rogers Epassy Mboka,Cameroon,1,0.118,0.118,1.0,98.0,0.109
2021/2022,3817890,Jorge Ortiz Mendoza,Goa,5,0.671,0.112,13.0,552.0,0.109
